Unnamed: 0,rating,reviews,amenities,house_rules,price,country,bathrooms,beds,guests,toilets,bedrooms,studios,checkin_final,checkout_final
5715,5.0,99,"Lake view,Bay view,Waterfront,Kitchen,Free on-street parking,Shared patio or balcony,Indoor fireplace,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 3:00 pm - 7:00 pm,Check out: 11:00 am,Not suitable for children and infants,No smoking,No pets,No parties or events",11854, Canada,0,2,2,0,0,0,15,11.0
5716,4.911948051948053,0,"Kitchen,Pets allowed,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 1:00 pm - 10:00 pm,Check out: 9:00 am,No parties or events,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",7383, Croatia,1,3,6,0,3,0,13,9.0
5717,5.0,64,"Bay view,Garden view,Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Private patio or balcony","Check-in: Flexible,Check out: 11:00 pm,Self check-in with lockbox,Not suitable for children and infants,No smoking,No parties or events,Pets are allowed",14018, United Kingdom,2,3,4,0,2,0,Flexible,23.0
5718,4.96,103,"Courtyard view,Mountain view,Private beach access – Beachfront,Kitchen,Wifi – 5 Mbps,Dedicated workspace,Free driveway parking on premises,Free washer – In unit,Patio or balcony,Unavailable: Smoke alarmSmoke alarm","Check-in: After 2:00 pm,Check out: 11:00 am,No smoking,No pets,Show more,Show more,",18957, French Polynesia,2,3,6,0,3,0,14,11.0
5719,4.9,10,"Bay view,Kitchen,Free parking on premises,Pets allowed,Private backyard – Fully fenced,Fire pit,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 3:00 pm,Check out: 12:00 pm,Self check-in with building staff,No smoking,No parties or events,Pets are allowed",9060, Finland,0,1,2,0,0,0,15,12.0
5720,4.823636363636364,0,"Lake view,Public or shared beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Private garden,Indoor fireplace,Fire pit","Check-in: 3:00 pm - 5:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events",25813, Netherlands,1,2,4,0,2,0,15,11.0
5721,4.9,11,"Ocean view,Sea view,Private beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,Pets are allowed",45516, French Polynesia,1,3,6,0,2,0,15,
5724,4.94,72,"Ocean view,Waterfront,Kitchen,Wifi,Free parking on premises,42"" HDTV with Apple TV,Free washer – In unit,Free dryer – In unit,AC – split-type ductless system,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 3:00 pm - 8:00 pm,Check out: 11:00 am,No smoking,No pets,Show more,Show more,",26195, Cayman Islands,3,5,8,0,3,0,15,11.0
5725,4.93,40,"Beach access – Beachfront,Kitchen,Wifi,Pets allowed,TV,Washing machine,Dryer,Bath,Garden,Cot","Check-in: 4:00 pm - 10:00 pm,Check out: 10:00 am,Self check-in with building staff,No smoking,No parties or events,Pets are allowed",21484,Isle of Man,3,8,10,0,4,0,16,10.0
5726,4.85,41,"Sea view,Beach access – Beachfront,Kitchen,Wifi,Free parking on premises,Private pool,TV,Washing machine,Dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 3:00 pm,Check out: 11:00 am,Not suitable for children and infants,No smoking,No pets,No parties or events,Show more,Show more,",23812, Guadeloupe,2,2,4,0,2,0,15,11.0
5727,5.0,13,"Sea view,Private beach access,Kitchen,Bath,Private patio or balcony,Private backyard – Not fully fenced,GE refrigerator,Paid car park off premises","Check-in: After 4:00 pm,Check out: 10:00 am,Not suitable for children and infants,No smoking,No pets,No parties or events",26691, United States,1,4,8,0,4,0,16,10.0
5729,4.782,0,"Garden view,Lake access,Kitchen,Pool,TV,Air conditioning,Private patio or balcony,Private garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 2:00 pm,Check out: 11:00 am,Self check-in with building staff,No smoking,No pets,No parties or events,Show more,Show more,",29698, Nicaragua,3,5,10,0,3,0,14,11.0
5731,4.911948051948053,0,"Sea view,Beach access – Beachfront,Kitchen,TV,Garden,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 1:00 pm - 9:00 pm,Check out: 9:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events",7882, Croatia,1,3,4,0,1,0,13,9.0
5732,4.95,19,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Washing machine,Dryer,Air conditioning,Patio or balcony,Garden","Check-in: After 3:00 pm,Check out: 10:00 am,No smoking,No parties or events,Pets are allowed,Show more,Show more,",30281, United States,2,6,6,0,1,0,15,10.0
5733,5.0,9,"Breakfast,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,󱤇,Smoking is allowed",2237, Peru,2,4,8,0,2,0,15,
5734,4.75,17,"Ocean view,Sea view,Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,12"" TV with Amazon Prime Video, Hulu, Netflix,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 9:00 am - 1:00 pm,Check out: 8:00 am,Self check-in with lockbox,Not suitable for children and infants,No smoking,No pets,Show more,Show more,",18246, Belize,1,4,2,0,2,0,21,8.0
5735,4.54,209,"Bay view,Courtyard view,Beach access – Beachfront,Kitchen,Wifi,Free parking on premises,Pets allowed,HDTV with standard cable/satellite,Washing machine,Unavailable: Smoke alarmSmoke alarm","Check-in: After 1:00 pm,Check out: 11:00 am,Self check-in with building staff,No parties or events,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",9184, Colombia,3,9,14,0,3,0,13,11.0
5736,4.88,8,"Mountain view,Garden view,Kitchen,Free parking on premises,Garden,Indoor fireplace,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 5:00 pm - 11:00 pm,Check out: 10:00 am,No smoking,No pets,Show more,Show more,",11909, Croatia,1,2,2,0,2,0,17,10.0
5738,4.86,22,"Beach access – Beachfront,Pets allowed,Air conditioning,Patio or balcony,Refrigerator,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 12:00 pm,Check out: 10:00 am,No parties or events,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",67286, Colombia,5,8,12,0,4,0,12,10.0
5739,4.863076923076923,0,"Kitchen,Wifi,Dedicated workspace,TV with standard cable/satellite,High chair,Refrigerator,Microwave,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 4:00 pm,Check out: 10:00 am,No smoking,No pets,No parties or events,Show more,Show more,",8257, Denmark,1,5,6,0,3,0,16,10.0
5740,5.0,6,"Courtyard view,Sea view,Beach access – Beachfront,Kitchen,Wifi,Free parking on premises,Private hot tub,Pets allowed,TV,Private patio or balcony","Check-in: 3:00 pm - 6:00 pm,Check out: 10:00 am,No parties or events,Pets are allowed,󱤇,Smoking is allowed",49051, Croatia,1,4,6,0,2,0,15,10.0
5741,5.0,27,"Beach view,Ocean view,Waterfront,Kitchen,Wifi,Dedicated workspace,TV with standard cable/satellite,Free washer – In building,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,Check out: 11:00 am,No smoking,No pets,No parties or events",95911, Bahamas,4,8,12,0,4,0,15,11.0
5742,4.85,26,"Lake view,Beach access – Beachfront,Kitchen,Wifi,Free parking on premises,Pets allowed,TV with standard cable/satellite,Washing machine,Dryer,Air conditioning","Check-in: After 4:00 pm,Check out: 11:00 am,Pets are allowed,Show more,Show more,",87637, United States,2,6,12,0,3,0,16,11.0
5743,5.0,18,"Garden view,Harbour view,Public or shared beach access,Kitchen,Wifi,Dedicated workspace,TV with Apple TV, Netflix,Washing machine,Bath,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 2:00 pm - 7:00 pm,Check out: 10:00 am,Self check-in with lockbox,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",35307, Australia,2,4,8,0,3,0,14,10.0
5744,4.73,17,"Lake view,Mountain view,Private beach access,Kitchen,Dedicated workspace,Free parking on premises,Pets allowed,Private garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 4:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,Pets are allowed,Show more,Show more,",41436, United States,2,4,10,0,3,0,16,10.0
5745,4.73,42,"Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,HDTV with standard cable/satellite,Paid washer – In building,Portable air conditioning,Private patio or balcony","Check-in: Flexible,Self check-in with building staff,Not suitable for children and infants,No smoking,No pets,No parties or events",11687, Indonesia,1,2,4,0,2,0,Flexible,
5747,5.0,5,"Bay view,Canal view,Public or shared beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Paid washer – In unit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,Check out: 11:00 am,No smoking,No pets,No parties or events",9991, Chile,1,2,4,0,2,0,15,11.0
5748,4.84,43,"Beach access – Beachfront,Kitchen,Free parking on premises,Pets allowed,Patio or balcony,Garden,Indoor fireplace,Luggage drop-off allowed,High chair,Hair dryer","Check-in: After 3:00 pm,Check out: 12:00 pm,Self check-in with building staff,No smoking,Pets are allowed",16260, Norway,0,6,9,0,4,0,15,12.0
5749,5.0,4,"Bay view,Ocean view,Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Shared hot tub – open 24 hours,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 4:00 pm,Check out: 11:00 am,Not suitable for children and infants,No smoking,No parties or events,Pets are allowed",66637, Canada,2,2,4,0,1,0,16,11.0
5750,4.892857142857143,0,"Wifi,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 3:00 pm,Check out: 11:00 am,Show more,Show more,",15076, Belize,1,1,3,0,1,0,15,11.0
5751,4.94,105,"Bay view,Harbour view,Beach access – Beachfront,Kitchen,Free parking on premises,Bath,Patio or balcony,Garden,Indoor fireplace,Refrigerator","Check-in: 3:00 pm - 5:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",25141, United States,1,2,4,0,1,0,15,11.0
5753,4.911948051948053,2,"Bay view,Beach view,Kitchen,Dedicated workspace,Free parking on premises,Pets allowed,TV,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check out: 10:00 am,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",15410, Croatia,3,3,6,0,3,0,,10.0
5754,4.911948051948053,0,"Beach access,Kitchen,TV,Patio or balcony,Garden,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 9:00 am,Check out: 9:00 am,No smoking,No pets,No parties or events",13499, Croatia,1,2,4,0,2,0,9,9.0
5755,4.64,22,"Lake access,Kitchen,Wifi,Shared pool,TV with standard cable/satellite,Air conditioning,Refrigerator,Smoking allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: Flexible,Check out: 12:00 pm,No pets,󱤇,Smoking is allowed,Show more,Show more,",15511, Colombia,2,12,14,0,3,0,Flexible,12.0
5756,4.92,1,"Sea view,Beach view,Pets allowed,Private patio or balcony,Fire pit,Breakfast,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 12:00 pm,Check out: 11:00 am,Self check-in with building staff,Not suitable for children and infants,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",4530, Madagascar,1,2,3,0,1,0,12,11.0
5757,4.76,21,"Mountain view,Bay view,Waterfront,Kitchen,Dedicated workspace,Private pool,Pets allowed,TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 12:00 pm - 4:00 pm,Check out: 11:00 am,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",16487, Nicaragua,3,3,6,0,3,0,12,11.0
5758,5.0,26,"Bay view,Garden view,Beach access – Beachfront,Ski-in/Ski-out,Kitchen,Dedicated workspace,Free parking on premises,Private sauna,Pets allowed,Patio or balcony","Check-in: After 4:00 pm,Check out: 10:00 am,Self check-in with lockbox,Not suitable for infants (under 2 years),No smoking,No parties or events,Pets are allowed,Show more,Show more,",11845, Finland,1,4,4,0,0,0,16,10.0
5761,4.82,45,"Sea view,Beach access – Beachfront,Kitchen,Free on-street parking,Private patio or balcony,Garden,Luggage drop-off allowed,Travel cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: Flexible,Check out: 12:00 am,No smoking,No pets,No parties or events,Show more,Show more,",14599, French Polynesia,1,2,3,0,1,0,Flexible,0.0
5763,4.93,41,"Beach access – Beachfront,Kitchen,Dedicated workspace,Free parking on premises,Washing machine,Dryer,Private patio or balcony,Private backyard – Not fully fenced,Indoor fireplace: wood-burning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 3:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",18027, Canada,1,4,4,0,4,0,15,11.0
5764,4.86,70,"Kitchen,Wifi,Free parking on premises,TV,Washing machine,Dryer,Private patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 4:00 pm,Check out: 11:00 am,Self check-in with lockbox,No smoking,No pets,No parties or events",21298, French Polynesia,1,2,4,0,2,0,16,11.0
5765,5.0,10,"Lake view,Mountain view,Waterfront,Kitchen,Dedicated workspace,Pets allowed,Private patio or balcony,Private backyard – Not fully fenced,Children’s books and toys,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: 2:00 pm - 6:00 pm,Check out: 11:00 am,Self check-in with building staff,Not suitable for children and infants,No smoking,No parties or events,Pets are allowed,Show more,Show more,",13079, Philippines,1,2,10,0,3,0,14,11.0
5766,4.915340909090909,1,"Garden view,Lake view,Private beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Security cameras on property","Check-in: 4:00 pm - 6:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No parties or events,Pets are allowed,Show more,Show more,",64113, United States,2,8,12,0,5,0,16,10.0
5767,4.75,4,"Beach access – Beachfront,Wifi,Pets allowed,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 12:00 pm,Check out: 11:00 am,No smoking,No parties or events,Pets are allowed",10011, Croatia,1,1,4,0,1,0,12,11.0
5768,4.755714285714285,1,"Marina view,Ocean view,Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Pool,Private hot tub,HDTV with standard cable/satellite,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","Check-in: After 2:00 pm,Check out: 12:00 pm,No smoking,No pets,No parties or events,Show more,Show more,",33912, Maldives,1,2,3,0,1,0,14,12.0
5769,4.8475,2,"Beach access – Beachfront,Garden,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 9:00 am - 7:00 pm,Check out: 4:00 pm,Not suitable for children and infants,No smoking,No pets,Show more,Show more,",1693, Colombia,2,0,1,0,1,0,21,16.0
5770,4.8,46,"Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Washing machine – In unit,Dryer – In unit,Central air conditioning,Patio or balcony","Check-in: 3:00 pm - 7:00 pm,Check out: 11:00 am,Self check-in with lockbox,No smoking,No pets,No parties or events,Show more,Show more,",45065, Canada,2,6,10,0,3,0,15,11.0
5771,4.909999999999999,2,"Beach access,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: 2:00 pm - 10:00 pm,Check out: 11:00 am,Not suitable for children and infants,No pets,No parties or events",7194, Panama,1,2,2,0,1,0,14,11.0
5773,5.0,8,"Beach access – Beachfront,Kitchen,Patio or balcony,Garden,Refrigerator,Long-term stays allowed","Check-in: 3:00 pm - 8:00 pm,Check out: 12:00 pm,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",9966, Finland,0,3,4,0,0,0,15,12.0
5774,4.88,27,"Ocean view,Bay view,Public or shared beach access,Kitchen,Wifi – 5 Mbps,Dedicated workspace,Free parking on premises,Pets allowed,TV with Roku,Free washer – In unit","Check-in: After 4:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No parties or events,Pets are allowed,Show more,Show more,",25196, United States,2,6,8,0,4,0,16,10.0
5775,4.55,31,"Kitchen,Wifi,Shared pool,TV with standard cable/satellite,Lift,Air conditioning,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","Check-in: After 4:00 pm,Check out: 11:00 am,No smoking,No pets,No parties or events",11630, Puerto Rico,1,1,2,0,1,0,16,11.0
